D1,D2,D3,D4,D5,D6,P1,P2,P3
188.03,190.59,264.11,256.84,181.77,153.87,202.15,267.71,219.29
188.21,190.71,264.26,257.03,181.74,153.84,202.15,267.71,219.29
188.15,190.68,264.2,257,181.77,153.84,202.15,267.71,219.29
188.12,190.68,264.2,256.97,181.65,153.81,202.15,267.71,219.29
188.21,190.77,264.26,257.09,181.68,153.78,202.15,267.71,219.29
188.21,190.74,264.2,256.97,181.77,153.91,202.15,267.71,219.29
188.15,190.65,264.17,256.94,181.62,153.81,202.15,267.71,219.29
188.12,190.71,264.23,256.97,181.62,153.81,202.15,267.71,219.29
188.12,190.65,264.2,256.97,181.68,153.84,202.15,267.71,219.29
188.18,190.71,264.2,257,181.65,153.78,202.15,267.71,219.29
188.15,190.68,264.23,257.03,181.65,153.84,202.15,267.71,219.29
188.12,190.74,264.17,256.97,181.68,153.91,202.15,267.71,219.29
188.21,190.68,264.23,257,181.62,153.81,202.15,267.71,219.29
188.09,190.65,264.17,257,181.65,153.87,202.15,267.71,219.29
188.3,190.8,264.23,257.03,181.68,153.87,202.15,267.71,219.29
188.18,190.65,264.17,257,181.71,153.87,202.15,267.71,219.29
188.12,190.68,264.14,256.94,181.68,153.87,202.15,267.71,219.29
188.06,190.59,264.08,256.97,181.71,153.91,202.15,267.71,219.29
188.06,190.68,264.11,256.91,181.62,153.81,202.15,267.71,219.29
188.09,190.65,264.17,256.97,181.59,153.84,202.15,267.71,219.29
188.15,190.62,264.11,256.94,181.71,153.94,202.15,267.71,219.29
188.12,190.65,264.17,256.97,181.52,153.81,202.15,267.71,219.29
188.09,190.65,264.08,256.84,181.68,153.87,202.15,267.71,219.29
188.18,190.68,264.11,256.91,181.59,153.84,202.15,267.71,219.29
188.09,190.59,264.05,256.94,181.59,153.84,202.15,267.71,219.29
188.15,190.65,264.11,256.94,181.59,153.81,202.15,267.71,219.29
188.18,190.65,264.08,256.91,181.65,153.91,202.15,267.71,219.29
188.12,190.65,264.11,256.97,181.52,153.75,202.15,267.71,219.29
188.15,190.65,264.08,256.87,181.59,153.81,202.15,267.71,219.29
188.12,190.65,264.08,256.94,181.65,153.91,202.15,267.71,219.29
188.09,190.62,264.05,256.91,181.59,153.91,202.15,267.71,219.29
188.09,190.59,264.05,256.87,181.43,153.78,202.15,267.71,219.29
188.06,190.59,264.05,256.94,181.62,153.91,202.15,267.71,219.29
188.09,190.62,264.05,256.87,181.56,153.84,202.15,267.71,219.29
188.12,190.62,264.05,256.91,181.59,153.84,202.15,267.71,219.29
188.12,190.59,264.08,256.94,181.59,153.84,202.15,267.71,219.29
188.09,190.59,264.05,256.87,181.62,153.91,202.15,267.71,219.29
187.93,190.44,263.99,256.87,181.62,153.91,202.15,267.71,219.29
188.15,190.62,264.05,256.84,181.56,153.87,202.15,267.71,219.29
188.21,190.68,264.14,256.94,181.52,153.87,202.15,267.71,219.29
187.99,190.59,264.02,256.69,181.46,153.87,202.15,267.71,219.29
188.18,190.56,263.92,256.72,181.46,153.78,202.15,267.71,219.29
187.96,190.53,263.92,256.84,181.49,153.87,202.15,267.71,219.29
188.15,190.59,263.96,256.91,181.52,153.84,202.15,267.71,219.29
187.93,190.5,263.99,256.91,181.52,153.91,202.15,267.71,219.29
188.09,190.59,264.02,256.97,181.52,153.84,202.15,267.71,219.29
187.96,190.5,263.89,256.87,181.52,153.91,202.15,267.71,219.29
188.09,190.59,263.96,256.87,181.68,154,202.15,267.71,219.29
187.99,190.5,263.92,256.87,181.43,153.87,202.15,267.71,219.29
187.99,190.53,263.96,256.87,181.52,153.87,202.15,267.71,219.29
188.12,190.56,263.96,256.81,181.56,153.94,202.15,267.71,219.29
187.99,190.56,263.92,256.84,181.56,153.91,202.15,267.71,219.29
188.09,190.53,263.92,256.84,181.56,153.97,202.15,267.71,219.29
188.06,190.53,263.96,256.84,181.49,153.91,202.15,267.71,219.29
187.99,190.5,263.96,256.91,181.52,153.94,202.15,267.71,219.29
188.12,190.59,263.99,256.87,181.43,153.91,202.15,267.71,219.29
187.96,190.44,263.92,256.84,181.49,153.97,202.15,267.71,219.29
188.03,190.56,263.92,256.84,181.56,153.94,202.15,267.71,219.29
188.06,190.5,263.96,256.91,181.46,153.91,202.15,267.71,219.29
188.09,190.53,263.99,256.94,181.59,154.03,202.15,267.71,219.29
187.99,190.47,263.89,256.87,181.52,153.94,202.15,267.71,219.29
187.96,190.44,263.83,256.84,181.52,154,202.15,267.71,219.29
188.03,190.53,263.86,256.87,181.49,153.97,202.15,267.71,219.29
188.09,190.53,263.96,256.87,181.34,153.84,202.15,267.71,219.29
188.03,190.47,263.92,256.91,181.56,154,202.15,267.71,219.29
187.99,190.53,263.89,256.84,181.43,153.94,202.15,267.71,219.29
188.03,190.47,263.89,256.78,181.49,153.97,202.15,267.71,219.29
187.93,190.41,263.83,256.87,181.49,154,202.15,267.71,219.29
188.03,190.5,263.86,256.81,181.46,153.91,202.15,267.71,219.29
187.96,190.47,263.89,256.87,181.4,153.87,202.15,267.71,219.29
187.96,190.44,263.83,256.81,181.37,153.91,202.15,267.71,219.29
187.93,190.37,263.77,256.75,181.46,154,202.15,267.71,219.29
187.96,190.47,263.83,256.78,181.4,153.91,202.15,267.71,219.29
187.96,190.5,263.83,256.81,181.37,153.84,202.15,267.71,219.29
187.84,190.34,263.74,256.72,181.46,153.97,202.15,267.71,219.29
188.06,190.44,263.83,256.78,181.49,153.97,202.15,267.71,219.29
187.99,190.41,263.86,256.81,181.43,153.94,202.15,267.71,219.29
187.96,190.47,263.8,256.84,181.43,153.97,202.15,267.71,219.29
187.96,190.47,263.83,256.81,181.34,153.91,202.15,267.71,219.29
187.9,190.44,263.8,256.78,181.46,154.03,202.15,267.71,219.29
187.96,190.47,263.8,256.81,181.37,153.91,202.15,267.71,219.29
188.03,190.47,263.8,256.75,181.49,154.03,202.15,267.71,219.29
187.96,190.41,263.77,256.75,181.4,153.97,202.15,267.71,219.29
187.96,190.41,263.77,256.72,181.43,153.97,202.15,267.71,219.29
187.87,190.41,263.74,256.81,181.34,153.91,202.15,267.71,219.29
187.93,190.44,263.77,256.75,181.4,154,202.15,267.71,219.29
187.93,190.41,263.74,256.78,181.34,153.97,202.15,267.71,219.29
187.9,190.41,263.74,256.78,181.37,153.94,202.15,267.71,219.29
187.96,190.44,263.74,256.75,181.4,154,202.15,267.71,219.29
187.99,190.37,263.74,256.75,181.34,153.94,202.15,267.71,219.29
187.93,190.34,263.71,256.75,181.43,154.03,202.15,267.71,219.29
187.9,190.31,263.68,256.75,181.4,153.97,202.15,267.71,219.29
187.87,190.31,263.71,256.72,181.34,153.94,202.15,267.71,219.29
187.96,190.34,263.71,256.72,181.34,153.97,202.15,267.71,219.29
187.87,190.25,263.68,256.69,181.34,153.97,202.15,267.71,219.29
187.9,190.34,263.74,256.78,181.37,154,202.15,267.71,219.29
187.9,190.37,263.74,256.66,181.28,154,202.15,267.71,219.29
188.03,190.34,263.68,256.72,181.34,153.97,202.15,267.71,219.29
187.96,190.34,263.77,256.75,181.25,153.97,202.15,267.71,219.29
187.93,190.31,263.74,256.72,181.28,153.97,202.15,267.71,219.29
187.93,190.31,263.68,256.69,181.37,154,202.15,267.71,219.29
187.9,190.25,263.65,256.66,181.37,154.06,202.15,267.71,219.29
187.9,190.28,263.65,256.75,181.37,154,202.15,267.71,219.29
187.9,190.28,263.68,256.69,181.4,154.06,202.15,267.71,219.29
187.9,190.22,263.65,256.72,181.34,154.06,202.15,267.71,219.29
187.93,190.28,263.68,256.75,181.31,154,202.15,267.71,219.29
187.96,190.34,263.74,256.81,181.34,154.03,202.15,267.71,219.29
187.96,190.28,263.68,256.75,181.16,153.91,202.15,267.71,219.29
187.96,190.31,263.71,256.81,181.31,154.03,202.15,267.71,219.29
187.99,190.31,263.68,256.72,181.28,154,202.15,267.71,219.29
187.66,190.04,263.53,256.63,181.31,154,202.15,267.71,219.29
187.78,190.16,263.59,256.69,181.25,153.97,202.15,267.71,219.29
187.87,190.22,263.56,256.69,181.22,154,202.15,267.71,219.29
187.9,190.25,263.68,256.69,181.4,154.06,202.15,267.71,219.29
187.96,190.31,263.65,256.69,181.37,154.06,202.15,267.71,219.29
187.9,190.25,263.62,256.66,181.22,153.97,202.15,267.71,219.29
187.72,190.01,263.56,256.66,181.46,154.21,202.15,267.71,219.29
187.78,190.19,263.83,257,181.37,154.09,202.15,267.71,219.29
187.9,190.19,263.65,256.66,181.4,154.15,202.15,267.71,219.29
187.87,190.25,263.68,256.66,181.43,154.12,202.15,267.71,219.29
187.93,190.22,263.62,256.63,181.28,154.06,202.15,267.71,219.29
187.87,190.19,263.59,256.63,181.31,154.06,202.15,267.71,219.29
187.9,190.22,263.62,256.66,181.4,154.12,202.15,267.71,219.29
187.96,190.28,263.65,256.69,181.16,154,202.15,267.71,219.29
187.81,190.13,263.59,256.63,181.16,153.94,202.15,267.71,219.29
188.09,190.31,263.71,256.66,181.37,154.09,202.15,267.71,219.29
187.84,190.19,263.59,256.66,181.28,154.06,202.15,267.71,219.29
187.81,190.13,263.59,256.63,181.31,154.06,202.15,267.71,219.29
187.87,190.16,263.56,256.63,181.31,154.12,202.15,267.71,219.29
187.81,190.13,263.53,256.66,181.22,154.09,202.15,267.71,219.29
187.9,190.16,263.59,256.69,181.25,154.06,202.15,267.71,219.29
187.87,190.13,263.59,256.63,181.16,153.97,202.15,267.71,219.29
187.93,190.16,263.56,256.63,181.34,154.12,202.15,267.71,219.29
187.81,190.1,263.5,256.57,181.31,154.06,202.15,267.71,219.29
187.84,190.16,263.53,256.63,181.28,154.06,202.15,267.71,219.29
187.9,190.19,263.56,256.6,181.22,154.03,202.15,267.71,219.29
187.75,190.07,263.5,256.63,181.22,154.06,202.15,267.71,219.29
187.81,190.07,263.56,256.66,181.34,154.18,202.15,267.71,219.29
187.87,190.07,263.47,256.54,181.31,154.12,202.15,267.71,219.29
187.87,190.16,263.56,256.6,181.22,154.06,202.15,267.71,219.29
187.9,190.1,263.5,256.57,181.25,154.09,202.8,267.71,219.29
187.84,190.1,263.56,256.63,181.22,154.06,202.8,267.71,219.29
187.9,190.13,263.56,256.63,181.25,154.12,202.8,267.71,219.29
187.84,190.07,263.56,256.66,181.13,154.03,202.8,267.71,219.29
187.78,190.01,263.53,256.66,181.37,154.15,202.8,267.71,219.29
187.81,190.01,263.47,256.54,181.19,154.09,202.8,267.71,219.29
187.84,190.01,263.47,256.57,181.19,154.06,202.8,267.71,219.29
187.87,190.07,263.5,256.63,181.28,154.15,202.8,267.71,219.29
187.93,190.13,263.53,256.63,181.16,154.06,202.8,267.71,219.29
187.9,190.07,263.5,256.66,181.16,154.09,202.8,267.71,219.29
187.9,190.07,263.53,256.6,181.16,154.12,202.8,267.71,219.29
187.81,189.95,263.47,256.57,181.25,154.15,202.8,267.71,219.29
187.81,190.01,263.44,256.54,181.31,154.15,202.8,267.71,219.29
187.81,189.98,263.47,256.57,181.28,154.15,202.8,267.71,219.29
187.93,190.01,263.5,256.63,181.19,154.12,202.8,267.71,219.29
187.78,189.98,263.44,256.57,181.25,154.12,202.8,267.71,219.29
187.9,190.04,263.47,256.57,181.25,154.18,202.8,267.71,219.29
187.9,190.01,263.47,256.57,181.25,154.18,202.8,267.71,219.29
187.9,190.04,263.53,256.6,181.22,154.12,202.8,267.71,219.29
187.81,189.98,263.44,256.57,181.13,154.06,202.8,267.71,219.29
187.84,190.04,263.47,256.54,181.31,154.21,202.8,267.71,219.29
187.9,190.01,263.5,256.6,181.22,154.15,202.8,267.71,219.29
187.81,189.95,263.44,256.6,181.22,154.12,202.8,267.71,219.29
187.78,189.92,263.44,256.6,180.82,153.87,202.8,267.71,219.29
187.75,189.95,263.41,256.57,181.16,154.09,202.8,267.71,219.29
187.78,189.98,263.44,256.6,181.25,154.21,202.8,267.71,219.29
187.81,189.95,263.44,256.6,181.37,154.27,202.8,267.71,219.29
187.78,189.95,263.44,256.57,181.19,154.18,202.8,267.71,219.29
187.75,189.95,263.44,256.6,181.25,154.18,202.8,267.71,219.29
187.75,189.92,263.38,256.54,181.16,154.12,202.8,267.71,219.29
187.75,189.92,263.38,256.51,181.13,154.12,202.8,267.71,219.29
187.87,189.95,263.44,256.51,181.13,154.12,202.8,267.71,219.29
187.9,190.01,263.53,256.6,181.16,154.12,202.8,267.71,219.29
187.87,190.01,263.47,256.66,181.19,154.12,202.8,267.71,219.29
187.9,189.98,263.47,256.54,181.22,154.15,202.8,267.71,219.29
187.87,189.98,263.5,256.63,181.1,154.15,202.8,267.71,219.29
187.66,189.8,263.34,256.51,181.19,154.12,202.8,267.71,219.29
187.87,189.98,263.41,256.57,181.19,154.18,202.8,267.71,219.29
187.81,189.89,263.44,256.57,181.13,154.15,202.8,267.71,219.29
187.87,189.98,263.44,256.51,181.16,154.18,202.8,267.71,219.29
187.81,189.86,263.41,256.6,181.1,154.12,202.8,267.71,219.29
187.81,189.92,263.41,256.54,181.16,154.18,202.8,267.71,219.29
187.75,189.89,263.41,256.57,181.1,154.15,202.8,267.71,219.29
187.87,189.98,263.44,256.57,181.16,154.18,202.8,267.71,219.29
187.75,189.86,263.38,256.48,181.16,154.24,202.8,267.71,219.29
187.81,189.89,263.41,256.48,181.19,154.24,202.8,267.71,219.29
187.81,189.92,263.41,256.51,181.13,154.15,202.8,267.71,219.29
187.78,189.86,263.34,256.51,181.25,154.27,202.8,267.71,219.29
187.84,189.92,263.38,256.6,181.07,154.15,202.8,267.71,219.29
187.78,189.89,263.31,256.51,181.19,154.24,202.8,267.71,219.29
187.78,189.86,263.34,256.48,181.1,154.27,202.8,267.71,219.29
187.84,189.86,263.34,256.54,181.07,154.12,202.8,267.71,219.29
187.81,189.89,263.38,256.54,181.01,154.12,202.8,267.71,219.29
187.78,189.89,263.34,256.33,181.22,154.3,202.8,267.71,219.29
187.9,189.92,263.22,256.29,181.07,154.18,202.8,267.71,219.29
187.81,189.92,263.34,256.48,180.98,154.09,202.8,267.71,219.29
187.72,189.76,263.22,256.48,181.07,154.15,202.8,267.71,219.29
187.72,189.83,263.28,256.54,181.1,154.18,202.8,267.71,219.29
187.78,189.83,263.38,256.63,180.85,153.97,202.8,267.71,219.29
187.78,189.86,263.34,256.51,181.16,154.3,202.8,267.71,219.29
187.75,189.86,263.31,256.57,181.19,154.3,202.8,267.71,219.29
187.81,189.86,263.31,256.57,181.07,154.33,202.8,267.71,219.29
187.81,189.86,263.34,256.48,181.04,154.15,202.8,267.71,219.29
187.81,189.92,263.31,256.45,181.19,154.33,202.8,267.71,219.29
187.75,189.83,263.31,256.42,181.07,154.18,202.8,267.71,219.29
187.81,189.89,263.28,256.48,181.13,154.24,202.8,267.71,219.29
187.81,189.89,263.31,256.51,181.04,154.18,202.8,267.71,219.29
187.87,189.95,263.38,256.54,181.1,154.24,202.8,267.71,219.29
187.87,189.95,263.34,256.57,181.01,154.18,202.8,267.71,219.29
187.87,189.86,263.34,256.54,181.07,154.21,202.8,267.71,219.29
187.81,189.89,263.34,256.54,181.01,154.18,202.8,267.71,219.29
187.78,189.83,263.28,256.51,181.16,154.33,202.8,267.71,219.29
187.75,189.76,263.22,256.48,181.04,154.21,202.8,267.71,219.29
187.81,189.83,263.28,256.54,181.07,154.24,202.8,267.71,219.29
187.72,189.83,263.22,256.48,181.01,154.21,202.8,267.71,219.29
187.75,189.8,263.28,256.51,181.01,154.24,202.8,267.71,219.29
187.66,189.67,263.25,256.48,181.16,154.3,202.8,267.71,219.29
187.84,189.89,263.28,256.51,181.1,154.27,202.8,267.71,219.29
187.66,189.76,263.22,256.45,181.04,154.24,202.8,267.71,219.29
187.81,189.83,263.34,256.51,181.1,154.27,202.8,267.71,219.29
187.81,189.8,263.28,256.51,181.13,154.36,202.8,269.26,219.66
187.84,189.89,263.25,256.48,181.04,154.27,202.8,269.26,219.66
187.78,189.89,263.25,256.51,181.1,154.24,202.8,269.26,219.66
187.81,189.86,263.28,256.54,181.04,154.24,202.8,269.26,219.66
187.78,189.83,263.25,256.45,181.01,154.27,202.8,269.26,219.66
187.78,189.86,263.28,256.51,180.98,154.21,202.8,269.26,219.66
187.75,189.83,263.22,256.45,181.07,154.27,202.8,269.26,219.66
187.75,189.76,263.25,256.48,181.01,154.3,202.8,269.26,219.66
187.78,189.76,263.22,256.48,181.04,154.24,202.8,269.26,219.66
187.75,189.83,263.19,256.45,180.98,154.24,202.8,269.26,219.66
187.87,189.86,263.25,256.51,181.19,154.36,202.8,269.26,219.66
187.69,189.8,263.19,256.45,181.01,154.21,202.8,269.26,219.66
187.75,189.86,263.19,256.48,180.98,154.27,202.8,269.26,219.66
187.78,189.86,263.25,256.51,181.1,154.33,202.8,269.26,219.66
187.75,189.8,263.19,256.42,180.98,154.24,202.8,269.26,219.66
187.81,189.83,263.22,256.51,181.13,154.33,202.8,269.26,219.66
187.69,189.76,263.16,256.45,181.1,154.33,202.8,269.26,219.66
187.78,189.8,263.25,256.48,181.01,154.33,202.8,269.26,219.66
187.66,189.7,263.1,256.36,180.94,154.24,202.8,269.26,219.66
187.72,189.73,263.19,256.45,181.1,154.39,202.8,269.26,219.66
187.84,189.83,263.19,256.54,180.98,154.21,202.8,269.26,219.66
187.72,189.76,263.1,256.45,180.98,154.3,202.8,269.26,219.66
187.78,189.86,263.19,256.51,180.94,154.24,202.8,269.26,219.66
187.66,189.76,263.16,256.45,180.94,154.3,202.8,269.26,219.66
187.72,189.73,263.1,256.36,180.98,154.3,202.8,269.26,219.66
187.84,189.89,263.19,256.51,180.88,154.21,202.8,269.26,219.66
187.81,189.89,263.16,256.45,180.94,154.33,202.8,269.26,219.66
187.63,189.67,263.04,256.36,181.01,154.33,202.8,269.26,219.66
187.72,189.73,263.07,256.42,180.94,154.27,202.8,269.26,219.66
187.54,189.64,263.01,256.36,180.88,154.24,202.8,269.26,219.66
187.66,189.7,263.1,256.45,180.94,154.27,202.8,269.26,219.66
187.72,189.73,263.1,256.42,180.94,154.3,202.8,269.26,219.66
187.75,189.73,263.1,256.45,181.01,154.36,202.8,269.26,219.66
187.66,189.67,263.07,256.45,180.94,154.27,202.8,269.26,219.66
187.69,189.73,263.04,256.39,180.94,154.3,202.8,269.26,219.66
187.78,189.76,263.1,256.45,180.98,154.33,202.8,269.26,219.66
187.72,189.73,263.1,256.42,181.01,154.36,202.8,269.26,219.66
187.72,189.7,263.07,256.42,181.07,154.45,202.8,269.26,219.66
187.66,189.7,263.07,256.39,180.91,154.27,202.8,269.26,219.66
187.63,189.67,263.04,256.45,181.16,154.45,202.8,269.26,219.66
187.69,189.73,263.07,256.42,180.98,154.36,202.8,269.26,219.66
187.66,189.67,263.07,256.39,180.94,154.33,202.8,269.26,219.66
187.66,189.67,263.01,256.39,180.88,154.3,202.8,269.26,219.66
187.75,189.76,263.07,256.42,180.91,154.3,202.8,269.26,219.66
187.63,189.67,263.04,256.42,181.01,154.33,202.8,269.26,219.66
187.72,189.7,263.01,256.42,180.85,154.27,202.8,269.26,219.66
187.81,189.8,263.1,256.48,180.98,154.39,202.8,269.26,219.66
187.63,189.67,262.98,256.39,181.01,154.36,202.8,269.26,219.66
187.66,189.67,263.01,256.36,180.85,154.33,202.8,269.26,219.66
187.69,189.7,263.04,256.45,181.04,154.36,202.8,269.26,219.66
187.6,189.7,263.1,256.63,180.91,154.33,202.8,269.26,219.66
187.63,189.64,263.07,256.57,180.98,154.39,202.8,269.26,219.66
187.72,189.73,263.07,256.45,181.1,154.45,202.8,269.26,219.66
187.69,189.67,262.98,256.26,180.82,154.3,202.8,269.26,219.66
187.66,189.67,263.01,256.33,180.98,154.39,202.8,269.26,219.66
187.54,189.58,262.98,256.33,181.04,154.45,202.8,269.26,219.66
187.69,189.67,262.98,256.33,180.88,154.36,202.8,269.26,219.66
187.6,189.61,262.95,256.36,180.64,154.15,202.8,269.26,219.66
187.72,189.7,263.04,256.42,180.91,154.3,202.8,269.26,219.66
187.72,189.67,262.98,256.39,181.04,154.45,202.8,269.26,219.66
187.57,189.58,262.95,256.36,180.88,154.39,202.8,269.26,219.66
187.66,189.64,262.98,256.36,180.91,154.33,202.8,269.26,219.66
187.66,189.67,262.95,256.33,180.91,154.42,202.8,269.26,219.66
187.6,189.64,262.95,256.36,180.98,154.42,202.8,269.26,219.66
187.63,189.61,262.95,256.29,180.88,154.3,202.8,269.26,219.66
187.57,189.61,262.92,256.29,180.88,154.36,202.8,269.26,219.66
187.57,189.52,262.89,256.33,180.94,154.42,202.8,269.26,219.66
187.66,189.67,262.89,256.36,180.76,154.33,202.8,269.26,219.66
187.72,189.67,262.95,256.29,180.88,154.36,202.8,269.26,219.66
187.6,189.58,262.92,256.29,180.85,154.36,202.8,269.26,219.66
187.63,189.61,262.92,256.33,180.85,154.3,202.8,269.26,219.66
187.72,189.64,262.95,256.33,180.91,154.42,202.8,269.26,219.66
187.63,189.58,262.89,256.33,180.79,154.33,202.8,269.26,219.66
187.72,189.7,262.95,256.33,180.94,154.39,202.8,269.26,219.66
187.57,189.55,262.89,256.33,180.73,154.33,202.8,269.26,219.66
187.57,189.55,262.89,256.26,180.88,154.39,202.8,269.26,219.66
187.66,189.61,262.92,256.29,180.85,154.36,202.8,269.26,219.66
187.69,189.61,262.86,256.23,180.7,154.3,202.8,269.26,219.66
187.6,189.55,262.83,256.26,180.88,154.39,202.8,269.26,219.66
187.51,189.49,262.86,256.29,180.85,154.3,202.8,269.26,219.66
187.66,189.55,262.92,256.33,180.85,154.39,202.8,269.26,219.66
187.6,189.58,262.89,256.39,180.94,154.45,202.8,269.26,219.66
187.72,189.64,262.86,256.33,180.94,154.49,202.8,269.26,219.66
187.6,189.52,262.89,256.33,180.91,154.45,202.8,269.26,219.66
187.51,189.46,262.76,256.23,180.82,154.39,202.8,269.26,219.66
187.51,189.52,262.86,256.29,180.82,154.42,202.8,269.26,219.66
187.69,189.67,262.92,256.45,180.85,154.45,202.8,269.26,219.66
187.57,189.55,262.89,256.33,180.94,154.49,202.8,269.26,219.66
187.63,189.52,262.86,256.33,180.94,154.52,202.8,269.26,219.66
187.57,189.49,262.86,256.36,180.85,154.49,202.8,269.26,219.66
187.6,189.55,262.86,256.33,180.91,154.49,202.8,269.26,219.66
187.66,189.58,262.89,256.33,180.82,154.45,202.8,269.26,219.66
187.6,189.61,262.89,256.36,180.76,154.39,202.8,269.26,219.66
187.57,189.49,262.83,256.36,180.82,154.42,202.8,269.26,219.66
187.69,189.61,262.86,256.26,180.85,154.42,202.8,269.26,219.66
187.66,189.61,262.86,256.36,180.82,154.45,202.8,269.26,219.66
187.66,189.58,262.83,256.33,180.82,154.42,202.8,269.26,219.66
187.63,189.55,262.83,256.33,180.76,154.39,202.8,269.26,219.66
187.6,189.52,262.83,256.33,180.76,154.39,202.8,269.26,219.66
187.63,189.58,262.8,256.26,180.79,154.42,202.8,269.26,219.66
187.57,189.52,262.8,256.36,180.73,154.39,202.8,269.26,219.66
187.6,189.52,262.83,256.33,180.79,154.45,202.8,269.26,219.66
187.6,189.52,262.83,256.36,180.79,154.39,202.8,269.26,219.66
187.57,189.55,262.83,256.26,180.76,154.36,202.8,269.26,219.66
187.57,189.52,262.8,256.33,180.85,154.49,202.8,269.26,219.66
187.54,189.46,262.76,256.29,180.73,154.42,202.8,269.26,219.66
187.63,189.55,262.8,256.33,180.73,154.36,202.8,269.26,219.66
187.6,189.49,262.83,256.33,180.76,154.45,202.8,269.26,219.66
187.51,189.46,262.73,256.26,180.73,154.45,202.8,269.26,219.66
187.6,189.46,262.76,256.33,180.64,154.39,202.8,269.26,219.66
187.51,189.49,262.73,256.26,180.76,154.49,202.8,269.26,219.66
187.57,189.46,262.76,256.33,180.82,154.52,202.8,269.26,219.66
187.63,189.52,262.8,256.26,180.76,154.42,202.8,269.26,219.66
187.66,189.55,262.76,256.33,180.88,154.52,202.8,269.26,219.66
187.63,189.55,262.76,256.26,180.76,154.42,202.8,269.26,219.66
187.54,189.49,262.8,256.36,180.79,154.42,202.8,269.26,219.66
187.51,189.46,262.64,256.2,180.79,154.52,202.8,269.26,219.66
187.57,189.49,262.73,256.33,180.79,154.42,202.8,269.26,219.66
187.54,189.46,262.73,256.26,180.85,154.52,202.8,269.26,219.66
187.6,189.49,262.76,256.29,180.85,154.49,202.8,269.26,219.66
187.54,189.43,262.7,256.29,180.64,154.36,203.42,269.26,219.66
187.63,189.52,262.76,256.23,180.79,154.45,203.42,269.26,219.66
187.6,189.46,262.76,256.29,180.67,154.39,203.42,269.26,219.66
187.6,189.4,262.73,256.2,180.73,154.42,203.42,269.26,219.66
187.54,189.4,262.7,256.33,180.7,154.42,203.42,269.26,219.66
187.63,189.52,262.76,256.33,180.73,154.49,203.42,269.26,219.66
187.51,189.43,262.73,256.26,180.64,154.45,203.42,269.26,219.66
187.63,189.43,262.55,256.05,180.64,154.42,203.42,269.26,219.66
187.54,189.43,262.64,256.23,180.7,154.49,203.42,269.26,219.66
187.63,189.4,262.64,256.26,180.55,154.39,203.42,269.26,219.66
187.51,189.4,262.61,256.29,180.61,154.36,203.42,269.26,219.66
187.51,189.43,262.67,256.36,180.64,154.36,203.42,269.26,219.66
187.63,189.46,262.83,256.39,180.64,154.45,203.42,269.26,219.66
187.57,189.43,262.61,256.23,180.79,154.52,203.42,269.26,219.66
187.51,189.37,262.67,256.26,180.73,154.58,203.42,269.26,219.66
187.57,189.43,262.7,256.23,180.73,154.49,203.42,269.26,219.66
187.63,189.46,262.7,256.33,180.64,154.45,203.42,269.26,219.66
187.51,189.34,262.73,256.33,180.67,154.49,203.42,269.26,219.66
187.6,189.46,262.67,256.23,180.58,154.42,203.42,269.26,219.66
187.69,189.49,262.73,256.29,180.61,154.39,203.42,269.26,219.66
187.54,189.43,262.7,256.29,180.61,154.45,203.42,269.26,219.66
187.63,189.4,262.64,256.23,180.61,154.42,203.42,269.26,219.66
187.6,189.4,262.7,256.26,180.73,154.58,203.42,269.26,219.66
187.57,189.37,262.64,256.2,180.61,154.45,203.42,269.26,219.66
187.48,189.34,262.58,256.2,180.67,154.52,203.42,269.26,219.66
187.6,189.43,262.67,256.23,180.55,154.42,203.42,269.26,219.66
187.57,189.4,262.64,256.26,180.58,154.42,203.42,269.26,219.66
187.66,189.43,262.7,256.26,180.61,154.45,203.42,269.26,219.66
187.54,189.37,262.64,256.23,180.64,154.49,203.42,269.26,219.66
187.57,189.4,262.7,256.29,180.61,154.45,203.42,269.26,219.66
187.66,189.43,262.67,256.23,180.7,154.52,203.42,269.26,219.66
187.51,189.37,262.64,256.23,180.58,154.42,203.42,269.26,219.66
187.48,189.34,262.58,256.17,180.55,154.45,203.42,269.26,219.66
187.57,189.43,262.61,256.26,180.58,154.45,203.42,269.26,219.66
187.51,189.31,262.58,256.23,180.67,154.49,203.42,269.26,219.66
187.6,189.34,262.64,256.23,180.64,154.58,203.42,269.26,219.66
187.54,189.37,262.61,256.23,180.61,154.55,203.42,269.26,219.66
187.48,189.31,262.58,256.2,180.58,154.49,203.42,269.26,219.66
187.6,189.43,262.61,256.26,180.64,154.52,203.42,269.26,219.66
187.54,189.4,262.64,256.2,180.58,154.49,203.42,269.26,219.66
187.57,189.4,262.55,256.2,180.7,154.52,203.42,270.77,220.02
187.54,189.34,262.55,256.11,180.67,154.55,203.42,270.77,220.02
187.51,189.28,262.49,256.14,180.61,154.55,203.42,270.77,220.02
187.51,189.31,262.58,256.23,180.58,154.52,203.42,270.77,220.02
187.51,189.34,262.58,256.2,180.52,154.45,203.42,270.77,220.02
187.45,189.28,262.52,256.2,180.52,154.49,203.42,270.77,220.02
187.57,189.37,262.58,256.14,180.55,154.49,203.42,270.77,220.02
187.54,189.34,262.55,256.2,180.61,154.55,203.42,270.77,220.02
187.57,189.28,262.55,256.17,180.61,154.52,203.42,270.77,220.02
