"N","Time","avg(f)","max(f)"
3257,4.6984,86.338,141.4
3257,4.7106,86.625,142.14
3257,4.7228,86.713,142.37
3257,4.735,86.7,140.16
3257,4.7472,86.693,138.08
3257,4.7594,86.678,136.8
3257,4.7716,86.722,135.62
3257,4.7838,86.99,144.26
3257,4.796,87.071,144.02
3257,4.8082,87.065,141.58
3257,4.8204,87.046,139.81
3257,4.8326,87.03,138.45
3257,4.8449,87.098,140.48
3257,4.8571,87.494,142.3
3257,4.8693,87.558,144.38
3257,4.8816,87.54,142.94
3257,4.8938,87.525,141.55
3257,4.906,87.511,140.21
3257,4.9183,87.607,142.48
3257,4.9305,87.843,145.95
3257,4.9428,87.864,144.33
3257,4.955,87.854,142.78
3257,4.9673,87.834,141.29
3257,4.9796,87.819,139.87
3257,4.9918,87.869,144.89
3257,5.0041,88.103,143.51
3257,5.0164,88.1,142.77
3257,5.0286,88.081,141.41
3257,5.0409,88.067,140.09
3257,5.0532,88.056,138.82
3257,5.0655,88.205,144.91
3257,5.0778,88.39,143.79
3257,5.0901,88.381,142.44
3257,5.1024,88.363,141.15
3257,5.1147,88.354,139.89
3257,5.127,88.349,138.69
3257,5.1393,88.447,140.64
3257,5.1516,88.636,148.69
3257,5.1639,88.63,146.88
3257,5.1762,88.619,145.15
3257,5.1885,88.61,143.5
3257,5.2009,88.594,141.92
3257,5.2132,88.766,151.71
3257,5.2255,88.916,149.88
3257,5.2379,88.907,148.15
3257,5.2502,88.889,146.5
3257,5.2625,88.872,144.93
3257,5.2749,88.871,143.43
3257,5.2872,89.03,145.48
3257,5.2996,89.139,144.22
3257,5.3119,89.128,143.01
3257,5.3243,89.116,141.9
3257,5.3367,89.1,140.83
3257,5.349,89.085,139.8
3257,5.3614,89.285,146.49
3257,5.3738,89.391,144.94
3257,5.3861,89.377,143.45
3257,5.3985,89.366,142.03
3257,5.4109,89.345,140.68
3257,5.4233,89.365,139.38
3257,5.4357,89.633,144.21
3257,5.4481,89.712,149.11
3257,5.4605,89.694,146.75
3257,5.4729,89.672,144.56
3257,5.4853,89.654,142.5
3257,5.4977,89.697,143.96
3257,5.5101,89.948,146.42
3257,5.5225,90.028,149.07
3257,5.5349,90.007,147.53
3257,5.5474,89.989,146.05
3257,5.5598,89.971,144.63
3257,5.5722,90.027,149.95
3257,5.5846,90.438,151.56
3257,5.5971,90.502,153.94
3257,5.6095,90.484,152.29
3257,5.622,90.464,150.7
3257,5.6344,90.447,149.18
3257,5.6469,90.533,152.41
3257,5.6593,90.765,158.26
3257,5.6718,90.792,156.44
3257,5.6842,90.762,154.7
3257,5.6967,90.743,153.03
3257,5.7092,90.715,151.43
3257,5.7216,90.765,150.83
3257,5.7341,91.014,153.29
3257,5.7466,91.007,151.68
3257,5.7591,90.979,150.14
3257,5.7716,90.963,148.67
3257,5.784,90.953,147.26
3257,5.7965,91.077,150.96
3257,5.809,91.248,150.45
3257,5.8215,91.229,148.98
3257,5.834,91.207,147.57
3257,5.8466,91.185,146.21
3257,5.8591,91.17,144.91
3257,5.8716,91.262,149.45
3257,5.8841,91.431,156.41
3257,5.8966,91.408,154.2
3257,5.9092,91.393,152.1
