"N","Time","avg(f)","max(f)"
3257,6.5239,112.02,368.33
3257,6.5489,112.88,388.84
3257,6.5739,112.62,378.86
3257,6.5989,112.39,370.03
3257,6.624,113.25,390.49
3257,6.6491,112.99,380.5
3257,6.6741,112.76,371.71
3257,6.6992,113.62,392.13
3257,6.7243,113.36,382.13
3257,6.7495,113.13,373.37
3257,6.7746,113.99,393.74
3257,6.7998,113.73,383.72
3257,6.8249,113.5,375
3257,6.8501,114.35,395.33
3257,6.8753,114.09,385.3
3257,6.9005,113.86,376.62
3257,6.9258,114.71,396.89
3257,6.951,114.45,386.85
3257,6.9763,114.22,378.21
3257,7.0015,115.07,398.44
3257,7.0268,114.8,388.39
3257,7.0521,114.57,379.78
3257,7.0775,115.42,399.96
3257,7.1028,115.16,389.9
3257,7.1281,114.92,381.33
3257,7.1535,115.77,401.47
3257,7.1789,115.5,391.39
3257,7.2043,115.27,382.86
3257,7.2297,116.12,402.95
3257,7.2551,115.85,392.86
3257,7.2806,115.61,384.36
3257,7.306,116.46,404.41
3257,7.3315,116.19,394.31
3257,7.357,115.96,385.85
3257,7.3825,116.81,405.85
3257,7.408,116.53,395.75
3257,7.4336,116.3,387.32
3257,7.4591,117.14,407.28
3257,7.4847,116.87,397.16
3257,7.5103,116.63,388.77
3257,7.5359,117.48,408.68
3257,7.5615,117.21,398.55
3257,7.5871,116.97,390.2
3257,7.6128,117.81,410.07
3257,7.6384,117.54,399.93
3257,7.6641,117.3,391.61
3257,7.6898,118.14,411.43
3257,7.7155,117.87,401.28
3257,7.7412,117.62,393
3257,7.767,118.47,412.78
3257,7.7928,118.19,402.62
3257,7.8185,117.95,394.38
3257,7.8443,118.8,414.11
3257,7.8701,118.52,403.94
3257,7.896,118.27,395.73
3257,7.9218,119.12,415.43
3257,7.9477,118.84,405.24
3257,7.9735,118.59,397.07
3257,7.9994,119.44,416.72
3257,8.0253,119.16,406.53
3257,8.0512,118.91,398.39
3257,8.0772,119.75,418
3257,8.1031,119.47,407.8
3257,8.1291,119.23,399.7
3257,8.1551,120.07,419.26
3257,8.1811,119.79,409.05
3257,8.2071,119.54,400.98
3257,8.2332,120.38,420.5
3257,8.2592,120.1,410.28
3257,8.2853,119.85,402.25
3257,8.3114,120.69,421.73
3257,8.3375,120.41,411.5
3257,8.3636,120.16,403.51
3257,8.3897,121,422.94
3257,8.4159,120.71,412.7
3257,8.4421,120.46,404.74
3257,8.4683,121.3,424.13
3257,8.4945,121.02,413.89
3257,8.5207,120.77,405.96
3257,8.5469,121.61,425.31
3257,8.5732,121.32,415.06
3257,8.5994,121.07,407.17
3257,8.6257,121.91,426.48
3257,8.652,121.62,416.21
3257,8.6784,121.37,408.35
3257,8.7047,122.21,427.62
3257,8.7311,121.92,417.35
3257,8.7574,121.66,409.53
3257,8.7838,122.5,428.76
3257,8.8103,122.22,418.47
3257,8.8367,121.96,410.68
3257,8.8631,122.8,429.87
3257,8.8896,122.51,419.58
3257,8.9161,122.25,411.83
3257,8.9426,123.09,430.98
3257,8.9691,122.8,420.67
3257,8.9956,122.54,412.95
3257,9.0222,123.38,432.06
3257,9.0487,123.09,421.75
3257,9.0753,122.83,414.07
3257,9.1019,123.67,433.14
