"N","Time","avg(f)"
1,8.9872,90.636
1,9.0093,89.346
1,9.0315,88.44
1,9.0536,87.665
1,9.0758,86.982
1,9.0979,86.373
1,9.1201,85.824
1,9.1423,85.327
1,9.1645,84.875
1,9.1867,84.461
1,9.209,84.079
1,9.2312,83.717
1,9.2535,83.405
1,9.2758,83.106
1,9.298,86.059
1,9.3203,85.152
1,9.3426,84.483
1,9.365,92.86
1,9.3873,90.629
1,9.4096,89.106
1,9.432,89.339
1,9.4544,88.409
1,9.4767,87.618
1,9.4991,86.938
1,9.5215,86.347
1,9.544,85.827
1,9.5664,85.365
1,9.5888,89.708
1,9.6113,88.46
1,9.6338,87.532
1,9.6563,96.092
1,9.6788,93.602
1,9.7013,91.876
1,9.7238,100.37
1,9.7463,97.331
1,9.7689,95.182
1,9.7914,93.567
1,9.814,92.295
1,9.8366,91.26
1,9.8592,90.395
1,9.8818,89.656
1,9.9044,89.012
1,9.9271,88.442
1,9.9497,87.932
1,9.9724,87.469
1,9.9951,87.046
1,10.018,86.648
1,10.04,86.293
1,10.063,85.962
1,10.086,86.023
1,10.109,85.926
1,10.131,85.816
1,10.154,95.189
1,10.177,93.074
1,10.2,91.654
1,10.223,92.058
1,10.245,91.175
1,10.268,90.41
1,10.291,89.742
1,10.314,89.153
1,10.337,88.628
1,10.36,88.158
1,10.383,87.731
1,10.406,87.341
1,10.429,86.983
1,10.451,91.114
1,10.474,90.07
1,10.497,89.244
1,10.52,98.465
1,10.543,95.875
1,10.566,94.097
1,10.589,103.2
1,10.612,100.04
1,10.636,97.845
1,10.659,100.7
1,10.682,98.69
1,10.705,97.119
1,10.728,95.84
1,10.751,94.771
1,10.774,93.858
1,10.797,93.066
1,10.821,92.37
1,10.844,91.749
1,10.867,91.192
1,10.89,94.24
1,10.913,93.024
1,10.937,92.179
1,10.96,91.516
1,10.983,90.955
1,11.006,90.462
1,11.03,100.29
1,11.053,97.618
1,11.076,95.75
1,11.1,94.347
1,11.123,93.301
1,11.146,92.455
1,11.17,91.748
1,11.193,91.142
1,11.217,90.611
1,11.24,90.139
1,11.263,96.554
1,11.287,94.8
1,11.31,93.504
1,11.334,103.13
1,11.357,100.13
1,11.381,98.067
1,11.404,107.68
1,11.428,104.19
1,11.451,101.77
1,11.475,104.75
1,11.499,102.56
1,11.522,100.84
1,11.546,99.439
1,11.569,98.271
1,11.593,97.276
1,11.617,96.414
1,11.64,95.657
1,11.664,94.984
1,11.688,94.381
1,11.712,93.84
1,11.735,93.357
1,11.759,92.917
1,11.783,103.27
1,11.807,100.46
1,11.83,98.567
1,11.854,104.19
1,11.878,101.69
1,11.902,99.842
1,11.926,98.411
1,11.95,97.283
1,11.974,96.354
1,11.997,95.569
1,12.021,94.892
1,12.045,94.298
1,12.069,93.768
1,12.093,93.291
1,12.117,92.857
1,12.141,92.458
1,12.165,93.815
1,12.189,93.449
1,12.213,93.046
1,12.237,103.73
1,12.261,101.03
1,12.286,99.221
1,12.31,109.62
1,12.334,106.14
1,12.358,103.76
1,12.382,110.03
1,12.406,107.03
1,12.43,104.82
1,12.455,103.1
1,12.479,101.72
1,12.503,100.57
1,12.527,99.6
1,12.552,98.766
1,12.576,98.041
1,12.6,97.406
1,12.625,108.37
1,12.649,105.41
1,12.673,103.39
1,12.698,101.89
1,12.722,100.69
1,12.746,99.723
1,12.771,98.801
1,12.795,98.289
1,12.82,97.802
1,12.844,97.339
1,12.869,96.899
1,12.893,96.482
1,12.918,96.087
1,12.942,95.713
1,12.967,95.358
1,12.991,95.021
1,13.016,96.527
1,13.04,96.191
1,13.065,95.808
1,13.09,107.13
1,13.114,104.32
1,13.139,102.42
1,13.164,113.37
1,13.188,109.66
1,13.213,107.12
1,13.238,111.17
1,13.263,108.69
1,13.287,106.76
1,13.312,105.22
1,13.337,103.94
1,13.362,102.86
1,13.387,101.93
1,13.411,101.11
1,13.436,100.4
1,13.461,99.753
1,13.486,100.19
1,13.511,99.96
1,13.536,99.583
1,13.561,111.3
1,13.586,108.28
1,13.611,106.23
1,13.636,109.21
1,13.661,107.05
1,13.686,105.55
1,13.711,104.41
1,13.736,103.48
1,13.761,102.69
1,13.786,102
1,13.811,101.39
1,13.837,100.83
1,13.862,100.33
1,13.887,99.865
1,13.912,99.431
1,13.937,99.026
1,13.963,98.625
1,13.988,98.3
1,14.013,97.988
1,14.038,109.71
1,14.064,106.45
1,14.089,104.29
1,14.114,115.6
1,14.14,111.71
1,14.165,109.11
1,14.191,109.36
1,14.216,107.88
1,14.242,106.61
1,14.267,105.52
1,14.292,104.57
1,14.318,103.74
1,14.344,103.01
1,14.369,107.69
1,14.395,106.2
1,14.42,105.02
1,14.446,117.05
1,14.471,113.44
1,14.497,111
1,14.523,120.93
1,14.548,116.69
1,14.574,113.81
1,14.6,111.7
1,14.625,110.07
1,14.651,108.76
1,14.677,107.67
1,14.703,106.74
1,14.729,105.94
1,14.754,105.22
1,14.78,104.57
1,14.806,103.99
1,14.832,103.45
1,14.858,102.95
1,14.884,102.58
1,14.91,102.21
1,14.936,106.63
1,14.962,105.23
1,14.988,104.25
1,15.014,116.76
1,15.04,113.28
1,15.066,110.98
1,15.092,111.56
1,15.118,110.24
1,15.144,109.08
1,15.17,108.08
1,15.197,107.21
1,15.223,106.43
1,15.249,105.75
1,15.275,105.13
1,15.301,104.57
1,15.328,104.06
1,15.354,109.68
1,15.38,108.18
1,15.407,107.03
1,15.433,119.7
1,15.459,115.97
1,15.486,113.48
1,15.512,125.97
1,15.539,121.42
1,15.565,118.34
1,15.591,117.35
1,15.618,115.93
1,15.644,114.61
1,15.671,113.4
1,15.698,112.31
1,15.724,111.32
1,15.751,110.44
1,15.777,109.64
1,15.804,108.91
1,15.831,108.24
1,15.857,107.32
1,15.884,107.05
1,15.911,106.77
1,15.938,106.42
1,15.964,106.11
1,15.991,105.8
1,16.018,119.14
1,16.045,115.85
1,16.072,113.67
1,16.098,112.09
1,16.125,110.97
1,16.152,110.04
1,16.179,109.23
1,16.206,108.52
1,16.233,107.88
1,16.26,107.31
1,16.287,117.44
1,16.314,114.54
1,16.341,112.55
1,16.368,125.49
1,16.396,121.16
1,16.423,118.27
1,16.45,131.2
1,16.477,126.25
1,16.504,122.9
1,16.532,120.93
1,16.559,119.48
1,16.586,118.16
1,16.613,116.95
1,16.641,115.86
1,16.668,114.87
1,16.695,113.97
1,16.723,113.16
1,16.75,112.41
1,16.778,111.73
1,16.805,111.1
1,16.833,110.52
1,16.86,109.98
1,16.888,116.71
1,16.915,114.41
1,16.943,112.94
1,16.971,126.5
1,16.998,122.13
1,17.026,119.19
1,17.054,117.08
1,17.081,115.6
1,17.109,114.39
1,17.137,113.38
1,17.164,112.52
1,17.192,111.76
1,17.22,111.09
1,17.248,110.48
1,17.276,109.93
1,17.304,109.42
1,17.332,115.58
1,17.36,113.85
1,17.388,112.54
