"N","Time","avg(f)"
1,40.18,130.31
1,40.229,129.96
1,40.278,129.63
1,40.327,129.53
1,40.376,129.27
1,40.425,129.02
1,40.474,128.92
1,40.523,128.72
1,40.572,128.53
1,40.621,128.34
1,40.67,128.16
1,40.719,134.6
1,40.768,133.84
1,40.817,133.16
1,40.866,132.53
1,40.915,131.96
1,40.964,131.44
1,41.013,130.97
1,41.062,130.54
1,41.111,130.27
1,41.16,129.93
1,41.209,129.61
1,41.258,129.43
1,41.307,129.18
1,41.356,128.93
1,41.405,128.7
1,41.454,128.48
1,41.503,134.17
1,41.552,133.47
1,41.601,132.83
1,41.65,132.26
1,41.699,131.73
1,41.748,131.25
1,41.797,130.8
1,41.846,130.39
1,41.895,129.99
1,41.944,129.64
1,41.993,129.32
1,42.042,129.01
1,42.091,128.73
1,42.14,128.47
1,42.189,128.22
1,42.238,127.99
1,42.287,130.13
1,42.336,129.83
1,42.385,129.54
1,42.434,129.26
1,42.483,128.98
1,42.532,128.92
1,42.581,128.66
1,42.63,128.42
1,42.679,129.49
1,42.728,129.15
1,42.777,128.84
1,42.826,128.55
1,42.875,128.28
1,42.924,127.93
1,42.973,127.72
1,43.022,127.53
1,43.071,130.31
1,43.12,129.97
1,43.169,129.65
1,43.218,129.34
1,43.267,129.05
1,43.316,128.93
1,43.365,128.67
1,43.414,128.42
1,43.463,128.05
1,43.512,127.85
1,43.561,127.66
1,43.61,127.47
1,43.659,127.29
1,43.708,127.14
1,43.757,126.97
1,43.806,126.8
1,43.855,126.79
1,43.904,126.64
1,43.953,126.49
1,44.002,126.35
1,44.051,126.21
1,44.1,129
1,44.149,128.67
1,44.198,128.37
1,44.247,128.12
1,44.296,127.84
1,44.345,127.59
1,44.394,127.35
1,44.443,127.12
1,44.492,126.81
1,44.541,126.63
1,44.59,126.47
1,44.639,126.46
1,44.688,126.32
1,44.737,126.18
1,44.786,126.05
1,44.835,125.92
1,44.884,129.26
1,44.933,128.85
1,44.982,128.48
1,45.031,128.15
1,45.08,127.83
1,45.129,127.54
1,45.178,127.28
1,45.227,127.03
1,45.276,126.72
1,45.325,126.52
1,45.374,126.33
1,45.423,126.15
1,45.472,125.99
1,45.521,125.83
1,45.57,125.68
1,45.619,125.54
1,45.668,126.6
1,45.717,126.42
1,45.766,126.25
1,45.815,126.09
1,45.864,125.93
1,45.913,125.75
1,45.962,125.61
1,46.011,125.47
1,46.06,126.38
1,46.109,126.16
1,46.158,125.96
1,46.207,125.77
1,46.256,125.59
1,46.305,125.46
1,46.354,125.32
1,46.403,125.19
1,46.452,125.98
1,46.501,125.83
1,46.55,125.68
1,46.599,125.53
1,46.648,125.39
1,46.697,125.32
1,46.746,125.19
1,46.795,125.06
1,46.844,125.39
1,46.893,125.24
1,46.942,125.09
1,46.991,124.95
1,47.04,124.82
1,47.089,124.66
1,47.138,124.56
1,47.187,124.45
1,47.236,124.37
1,47.285,124.28
1,47.334,124.19
1,47.383,124.1
1,47.432,124.01
1,47.481,124.49
1,47.53,124.39
1,47.579,124.29
1,47.628,124.16
1,47.677,124.07
1,47.726,123.98
1,47.775,123.9
1,47.824,123.81
1,47.873,123.96
1,47.922,123.87
1,47.971,123.77
1,48.02,123.71
1,48.069,123.63
1,48.118,123.54
1,48.167,123.46
1,48.216,123.38
1,48.265,123.6
1,48.314,123.51
1,48.363,123.43
1,48.412,123.34
1,48.461,123.26
1,48.51,123.19
1,48.559,123.12
1,48.608,123.05
1,48.657,123.07
1,48.706,122.99
1,48.755,122.92
1,48.804,122.85
1,48.853,122.79
1,48.902,122.72
1,48.951,122.66
1,49,122.6
