"N","Time","avg(f)","max(f)"
1,15.386,139.21,139.21
1,15.435,137.65,137.65
1,15.484,136.35,136.35
1,15.533,135.15,135.15
1,15.582,134.02,134.02
1,15.631,133.13,133.13
1,15.68,132.12,132.12
1,15.729,131.18,131.18
1,15.778,130.3,130.3
1,15.827,129.46,129.46
1,15.876,135.75,135.75
1,15.925,134.73,134.73
1,15.974,133.75,133.75
1,16.023,132.98,132.98
1,16.072,132.2,132.2
1,16.121,131.43,131.43
1,16.17,130.69,130.69
1,16.219,129.97,129.97
1,16.268,144.33,144.33
1,16.317,142.56,142.56
1,16.366,140.93,140.93
1,16.415,140.16,140.16
1,16.464,139.01,139.01
1,16.513,137.92,137.92
1,16.562,136.87,136.87
1,16.611,135.88,135.88
1,16.66,142.01,142.01
1,16.709,140.88,140.88
1,16.758,139.78,139.78
1,16.807,138.64,138.64
1,16.856,137.81,137.81
1,16.905,136.98,136.98
1,16.954,136.17,136.17
1,17.003,135.39,135.39
1,17.052,149.42,149.42
1,17.101,147.59,147.59
1,17.15,145.89,145.89
1,17.199,144.33,144.33
1,17.248,142.87,142.87
1,17.297,141.51,141.51
1,17.346,140.24,140.24
1,17.395,139.06,139.06
1,17.444,138.29,138.29
1,17.493,137.3,137.3
1,17.542,136.36,136.36
1,17.591,135.48,135.48
1,17.64,134.64,134.64
1,17.689,133.8,133.8
1,17.738,133.06,133.06
1,17.787,132.35,132.35
1,17.836,148.83,148.83
1,17.885,147.04,147.04
1,17.934,145.37,145.37
1,17.983,143.83,143.83
1,18.032,142.4,142.4
1,18.081,142.46,142.46
1,18.13,141.24,141.24
1,18.179,140.1,140.1
1,18.228,143.17,143.17
1,18.277,141.92,141.92
1,18.326,140.76,140.76
1,18.375,139.67,139.67
1,18.424,138.65,138.65
1,18.473,137.11,137.11
1,18.522,136.33,136.33
1,18.571,135.59,135.59
1,18.62,151.66,151.66
1,18.669,149.87,149.87
1,18.718,148.21,148.21
1,18.767,146.67,146.67
