"N","Time","avg(f)"
1,31.7,101.03
1,31.858,100.56
1,32.017,100.12
1,32.178,99.714
1,32.341,99.328
1,32.505,114.46
1,32.67,111.44
1,32.837,109.06
1,33.006,109.54
1,33.177,108.08
1,33.35,106.81
1,33.524,105.68
1,33.7,104.68
1,33.878,115.19
1,34.059,112.56
1,34.241,110.4
1,34.426,110.27
1,34.613,108.84
1,34.802,107.54
1,34.994,106.38
1,35.188,105.35
1,35.385,104.76
1,35.585,104.23
1,35.787,103.64
1,35.993,108.29
1,36.202,107.26
1,36.414,106.23
1,36.63,105.26
1,36.849,104.4
1,37.072,104.2
1,37.299,103.66
1,37.53,103.14
1,37.766,103.08
1,38.006,103.59
1,38.252,103.58
1,38.503,103.33
1,38.76,102.99
1,39.022,102.77
1,39.292,102.51
1,39.568,102.23
1,39.852,105.33
1,40.145,104.57
1,40.447,103.89
1,40.758,103.29
1,41.081,102.75
1,41.415,102.27
1,41.764,101.83
1,42.127,101.42
1,42.509,114
1,42.91,109.78
1,43.335,106.97
1,43.788,107.45
1,44.275,105.93
1,44.804,104.61
1,45.388,103.48
1,46.046,102.51
1,46.81,111.29
1,47.743,106.27
1,49.003,103.21
