"N","Time","avg(f)"
1,10.705,85.256
1,10.728,84.875
1,10.751,84.515
1,10.774,84.174
1,10.797,83.849
1,10.821,83.539
1,10.844,83.244
1,10.867,82.959
1,10.89,82.689
1,10.913,82.038
1,10.937,83.08
1,10.96,83.529
1,10.983,118.95
1,11.006,116.28
1,11.03,113.28
1,11.053,110.35
1,11.076,107.65
1,11.1,105.23
1,11.123,103.09
1,11.146,101.2
1,11.17,99.524
1,11.193,98.035
1,11.217,96.707
1,11.24,95.514
1,11.263,94.439
1,11.287,93.463
1,11.31,92.574
1,11.334,91.76
1,11.357,91.936
1,11.381,92.073
1,11.404,91.957
1,11.428,91.681
1,11.451,91.311
1,11.475,90.893
1,11.499,90.451
1,11.522,90.003
1,11.546,89.557
1,11.569,89.122
1,11.593,88.698
1,11.617,88.288
1,11.64,87.893
1,11.664,87.512
1,11.688,87.146
1,11.712,86.793
1,11.735,86.455
1,11.759,86.129
1,11.783,85.815
1,11.807,85.506
1,11.83,85.231
1,11.854,84.958
1,11.878,121.27
1,11.902,117.24
1,11.926,113.42
1,11.95,110.02
1,11.974,107.06
1,11.997,104.51
1,12.021,102.32
1,12.045,100.43
1,12.069,98.786
1,12.093,97.348
1,12.117,96.082
1,12.141,94.958
1,12.165,93.954
1,12.189,113.18
1,12.213,109.71
1,12.237,106.94
1,12.261,104.64
1,12.286,102.69
1,12.31,101.01
1,12.334,99.547
1,12.358,98.256
1,12.382,97.11
1,12.406,96.085
1,12.43,95.16
1,12.455,94.321
1,12.479,93.554
1,12.503,92.851
1,12.527,92.202
1,12.552,91.601
1,12.576,91.042
1,12.6,90.521
1,12.625,90.032
1,12.649,89.575
1,12.673,89.136
1,12.698,88.73
1,12.722,105.94
1,12.746,104.64
1,12.771,102.95
1,12.795,101.24
1,12.82,99.65
1,12.844,98.227
1,12.869,96.969
1,12.893,95.859
1,12.918,94.878
1,12.942,94.006
1,12.967,93.225
1,12.991,92.521
1,13.016,91.882
1,13.04,91.298
1,13.065,90.762
1,13.09,90.265
1,13.114,130.61
1,13.139,126.88
1,13.164,122.86
1,13.188,119.11
1,13.213,115.67
1,13.238,112.72
1,13.263,110.17
1,13.287,107.96
1,13.312,106.04
1,13.337,104.35
1,13.362,102.85
1,13.387,101.53
1,13.411,100.34
1,13.436,99.265
1,13.461,98.292
1,13.486,97.404
1,13.511,96.59
1,13.536,95.839
1,13.561,95.144
1,13.586,94.498
1,13.611,93.896
1,13.636,93.332
1,13.661,92.442
1,13.686,93.52
1,13.711,93.862
1,13.736,93.83
1,13.761,93.61
1,13.786,93.298
1,13.811,92.943
1,13.837,92.572
1,13.862,92.2
1,13.887,91.834
1,13.912,91.478
1,13.937,91.129
1,13.963,90.795
1,13.988,133.91
1,14.013,129.79
1,14.038,125.7
1,14.064,123.27
1,14.089,120.66
1,14.114,118.16
1,14.14,115.84
1,14.165,113.71
1,14.191,111.76
1,14.216,109.99
1,14.242,108.39
1,14.267,106.93
1,14.292,105.61
1,14.318,104.4
1,14.344,103.29
1,14.369,102.27
1,14.395,101.33
1,14.42,100.46
1,14.446,99.657
1,14.471,98.904
1,14.497,98.204
1,14.523,97.546
1,14.548,97.099
1,14.574,96.301
1,14.6,95.754
1,14.625,95.324
1,14.651,94.949
1,14.677,94.6
1,14.703,94.263
1,14.729,93.933
1,14.754,93.61
1,14.78,93.293
1,14.806,92.983
1,14.832,92.679
1,14.858,92.383
1,14.884,92.095
1,14.91,91.813
1,14.936,91.54
1,14.962,135
1,14.988,129.47
1,15.014,124.48
1,15.04,144.81
1,15.066,137.75
1,15.092,132.1
1,15.118,127.47
1,15.144,123.61
1,15.17,120.36
1,15.197,117.59
1,15.223,115.21
1,15.249,113.13
1,15.275,111.31
1,15.301,109.7
1,15.328,108.26
1,15.354,106.97
1,15.38,105.8
1,15.407,104.76
1,15.433,103.79
1,15.459,102.89
1,15.486,102.06
1,15.512,101.29
1,15.539,100.59
1,15.565,99.93
1,15.591,99.326
1,15.618,98.763
1,15.644,98.232
1,15.671,97.731
1,15.698,97.257
1,15.724,96.808
1,15.751,96.381
1,15.777,95.976
1,15.804,95.59
1,15.831,95.22
1,15.857,94.867
1,15.884,115.43
1,15.911,113.6
1,15.938,111.33
1,15.964,157.81
1,15.991,149.08
1,16.018,141.76
1,16.045,135.71
1,16.072,130.72
1,16.098,126.57
1,16.125,123.1
1,16.152,120.16
1,16.179,117.64
1,16.206,115.47
1,16.233,113.57
1,16.26,111.9
1,16.287,110.41
1,16.314,109.07
1,16.341,107.87
1,16.368,106.77
1,16.396,105.85
1,16.423,104.89
1,16.45,104.1
1,16.477,103.41
1,16.504,102.8
1,16.532,102.23
1,16.559,101.7
1,16.586,101.2
1,16.613,100.73
1,16.641,100.28
1,16.668,99.845
1,16.695,99.428
1,16.723,99.027
1,16.75,98.64
1,16.778,98.266
1,16.805,97.904
1,16.833,97.554
1,16.86,97.216
1,16.888,96.888
1,16.915,96.741
1,16.943,96.204
1,16.971,95.934
1,16.998,146.71
1,17.026,141.74
1,17.054,136.76
