"N","Time","avg(f)"
1,16.152,108.55
1,16.179,107.77
1,16.206,107.06
1,16.233,106.42
1,16.26,105.83
1,16.287,105.27
1,16.314,104.76
1,16.341,104.27
1,16.368,103.82
1,16.396,103.39
1,16.423,103.01
1,16.45,102.55
1,16.477,102.17
1,16.504,124.45
1,16.532,120.69
1,16.559,117.72
1,16.586,115.37
1,16.613,113.46
1,16.641,111.91
1,16.668,110.63
1,16.695,109.54
1,16.723,108.6
1,16.75,107.78
1,16.778,107.13
1,16.805,106.6
1,16.833,106.07
1,16.86,128.77
1,16.888,124.78
1,16.915,121.63
1,16.943,119.31
1,16.971,118.49
1,16.998,117.36
1,17.026,116.19
1,17.054,115.09
1,17.081,114.07
1,17.109,113.14
1,17.137,112.29
1,17.164,111.51
1,17.192,110.78
1,17.22,110.11
1,17.248,109.49
1,17.276,108.9
1,17.304,108.35
1,17.332,107.83
1,17.36,107.34
1,17.388,106.87
1,17.416,106.44
1,17.444,106.02
1,17.472,128.64
1,17.5,123.53
1,17.528,119.92
1,17.556,117.26
1,17.584,115.22
1,17.612,113.61
1,17.64,112.3
1,17.669,111.2
1,17.697,110.27
1,17.725,109.46
1,17.754,108.74
1,17.782,108.1
1,17.81,107.52
1,17.839,107.05
1,17.867,106.67
1,17.895,106.29
1,17.924,130.04
1,17.952,125.93
1,17.981,122.72
1,18.009,146.06
1,18.038,138.9
1,18.067,133.53
1,18.095,129.54
1,18.124,126.35
1,18.152,123.85
1,18.181,121.82
1,18.21,120.14
1,18.239,118.72
1,18.267,117.48
1,18.296,116.4
1,18.325,115.44
1,18.354,114.58
1,18.383,113.78
1,18.412,113.08
1,18.441,112.42
1,18.47,111.82
1,18.499,111.25
1,18.528,110.71
1,18.557,120.06
1,18.586,117.24
1,18.615,115.47
1,18.644,114.22
1,18.673,113.26
1,18.702,112.45
1,18.732,111.76
1,18.761,111.13
1,18.79,110.56
1,18.819,110.04
1,18.849,109.53
1,18.878,109.36
1,18.907,109.1
1,18.937,133.96
1,18.966,129.62
1,18.996,126.27
1,19.025,150.53
1,19.055,144.1
1,19.084,139.03
1,19.114,135.1
1,19.144,131.85
1,19.173,129.24
