"N","Time","avg(f)"
1,14.884,83.706
1,14.91,83.536
1,14.936,83.368
1,14.962,87.956
1,14.988,87.623
1,15.014,87.302
1,15.04,91.085
1,15.066,90.612
1,15.092,90.159
1,15.118,90.627
1,15.144,90.194
1,15.17,89.778
1,15.197,89.379
1,15.223,88.996
1,15.249,88.627
1,15.275,88.273
1,15.301,87.806
1,15.328,87.497
1,15.354,87.198
1,15.38,88.004
1,15.407,87.671
1,15.433,87.351
1,15.459,87.028
1,15.486,86.727
1,15.512,86.438
1,15.539,88.058
1,15.565,87.753
1,15.591,87.458
1,15.618,87.131
1,15.644,86.858
1,15.671,86.594
1,15.698,86.338
1,15.724,86.089
1,15.751,85.847
1,15.777,85.613
1,15.804,85.668
1,15.831,85.464
1,15.857,85.265
1,15.884,88.531
1,15.911,88.236
1,15.938,87.948
1,15.964,92.16
1,15.991,91.705
1,16.018,91.267
1,16.045,91.822
1,16.072,91.391
1,16.098,90.977
1,16.125,90.578
1,16.152,90.196
1,16.179,89.828
1,16.206,89.474
1,16.233,89.132
1,16.26,88.803
1,16.287,88.486
1,16.314,88.223
1,16.341,87.946
1,16.368,87.677
1,16.396,90.069
1,16.423,89.696
1,16.45,89.341
1,16.477,88.909
1,16.504,88.641
1,16.532,88.381
1,16.559,87.923
1,16.586,87.7
1,16.613,87.482
1,16.641,87.269
1,16.668,87.061
1,16.695,86.857
1,16.723,86.658
1,16.75,86.463
1,16.778,86.272
1,16.805,86.085
1,16.833,86.298
1,16.86,86.127
1,16.888,85.959
1,16.915,87.87
1,16.943,87.674
1,16.971,87.478
1,16.998,92.616
1,17.026,92.212
1,17.054,91.822
1,17.081,93.72
1,17.109,93.264
1,17.137,92.825
1,17.164,92.404
1,17.192,91.999
1,17.22,91.609
1,17.248,91.235
1,17.276,90.828
1,17.304,90.515
1,17.332,90.212
1,17.36,94.487
1,17.388,93.996
1,17.416,93.527
1,17.444,94.283
1,17.472,93.796
1,17.5,93.332
1,17.528,92.904
1,17.556,92.51
1,17.584,92.132
1,17.612,91.757
1,17.64,91.41
1,17.669,91.076
1,17.697,90.754
1,17.725,90.444
1,17.754,90.146
1,17.782,89.857
1,17.81,89.764
1,17.839,89.544
1,17.867,89.327
1,17.895,91.264
1,17.924,91.016
1,17.952,90.769
1,17.981,96.122
1,18.009,95.653
1,18.038,95.2
1,18.067,95.138
1,18.095,94.732
1,18.124,94.338
1,18.152,93.957
1,18.181,93.587
1,18.21,93.229
1,18.239,92.881
