"N","Time","avg(f)","max(f)"
32939,6.023,67.354,125.27
32939,6.0436,67.466,130.08
32939,6.0642,67.448,121.9
32939,6.0848,67.438,124.94
32939,6.1054,67.521,126.75
32939,6.126,67.557,123.43
32939,6.1467,67.546,126.04
32939,6.1673,67.565,123.04
32939,6.188,67.688,128.01
32939,6.2087,67.666,129.2
32939,6.2294,67.656,123.43
32939,6.2501,67.775,132.31
32939,6.2708,67.761,123.09
32939,6.2915,67.752,120.32
32939,6.3122,68.079,120.61
32939,6.3329,68.031,134.25
32939,6.3537,68.003,117.05
32939,6.3744,68.154,135.22
32939,6.3952,68.11,127.2
32939,6.416,68.09,129.01
32939,6.4368,68.139,129.2
32939,6.4576,68.126,126.91
32939,6.4784,68.119,130.57
32939,6.4992,68.182,129.17
32939,6.52,68.247,128.98
32939,6.5408,68.231,122.23
32939,6.5617,68.222,115.28
32939,6.5825,68.291,131.86
32939,6.6034,68.286,127.53
32939,6.6243,68.293,125.84
32939,6.6452,68.476,137.79
32939,6.6661,68.448,128.31
32939,6.687,68.436,130.48
32939,6.7079,68.78,148.31
32939,6.7288,68.729,130.62
32939,6.7498,68.698,129.64
32939,6.7707,68.804,137.04
32939,6.7917,68.773,132.19
32939,6.8127,68.752,133.4
32939,6.8336,68.872,132.77
32939,6.8546,68.868,128.59
32939,6.8756,68.852,126.43
32939,6.8966,68.901,127.51
32939,6.9177,68.988,136.07
32939,6.9387,68.972,132.32
32939,6.9597,68.961,133.81
32939,6.9808,69.086,146.65
32939,7.0019,69.058,124.79
32939,7.0229,69.046,134.88
32939,7.044,69.301,134.74
32939,7.0651,69.267,129.55
32939,7.0862,69.242,123.27
32939,7.1073,69.449,137.45
32939,7.1285,69.408,134.64
32939,7.1496,69.388,130.76
32939,7.1708,69.553,137.51
32939,7.1919,69.513,128.49
32939,7.2131,69.494,132
32939,7.2343,69.532,151.4
32939,7.2555,69.564,135.07
32939,7.2767,69.551,136.93
32939,7.2979,69.586,135.96
32939,7.3191,69.614,132.08
32939,7.3403,69.608,133.38
32939,7.3616,69.611,142.28
32939,7.3828,69.802,130.25
32939,7.4041,69.778,138.2
32939,7.4254,69.77,130.94
32939,7.4467,69.973,145.82
32939,7.468,69.936,138.46
32939,7.4893,69.913,142.83
32939,7.5106,70.159,134.81
32939,7.532,70.111,141.74
32939,7.5533,70.085,142.44
32939,7.5747,70.185,138.78
32939,7.596,70.155,132.32
32939,7.6174,70.142,138.42
32939,7.6388,70.25,143.3
32939,7.6602,70.287,137.49
32939,7.6816,70.266,142.93
32939,7.703,70.274,134.45
32939,7.7245,70.413,151.49
32939,7.7459,70.388,145.12
32939,7.7674,70.368,132.61
32939,7.7888,70.502,149.88
32939,7.8103,70.481,135.47
32939,7.8318,70.466,133.52
32939,7.8533,70.791,136.09
32939,7.8748,70.757,133.9
32939,7.8963,70.736,139.4
32939,7.9179,70.932,143.01
32939,7.9394,70.884,146.25
32939,7.961,70.85,141.01
32939,7.9825,70.953,154.17
32939,8.0041,70.935,138.12
32939,8.0257,70.912,144.46
32939,8.0473,70.981,141.71
32939,8.0689,71.044,145.29
32939,8.0905,71.023,145.21
32939,8.1122,71.019,142.66
32939,8.1338,71.118,152.36
32939,8.1555,71.097,143.57
32939,8.1772,71.096,132.12
32939,8.1988,71.262,144.66
32939,8.2205,71.238,138.9
32939,8.2422,71.225,144.72
32939,8.264,71.564,160.28
32939,8.2857,71.495,137.77
32939,8.3074,71.459,149.9
32939,8.3292,71.616,150.62
32939,8.3509,71.577,146.18
32939,8.3727,71.548,146.14
32939,8.3945,71.669,152.86
32939,8.4163,71.682,140.63
32939,8.4381,71.67,144.97
32939,8.4599,71.722,152.24
32939,8.4818,71.803,153.85
32939,8.5036,71.781,149.28
32939,8.5255,71.766,148.42
32939,8.5473,71.971,165.08
32939,8.5692,71.932,139.62
32939,8.5911,71.911,148.54
32939,8.613,72.174,151.3
32939,8.6349,72.134,145.74
32939,8.6569,72.107,143.79
32939,8.6788,72.383,155.56
32939,8.7007,72.325,145.04
32939,8.7227,72.294,151.61
32939,8.7447,72.5,163.05
32939,8.7667,72.445,155.43
32939,8.7887,72.414,150.37
32939,8.8107,72.489,151.96
32939,8.8327,72.53,146.7
32939,8.8547,72.499,146.78
32939,8.8768,72.526,154.77
32939,8.8989,72.622,165.58
32939,8.9209,72.589,144.19
32939,8.943,72.571,154.6
32939,8.9651,72.768,162.44
32939,8.9872,72.724,147.15
32939,9.0093,72.718,150.36
32939,9.0315,72.973,158.85
32939,9.0536,72.915,155.59
32939,9.0758,72.884,141.84
32939,9.0979,73.041,157.36
32939,9.1201,72.999,143.82
32939,9.1423,72.978,149.73
32939,9.1645,73.091,165.6
32939,9.1867,73.069,161.36
32939,9.209,73.047,149.42
32939,9.2312,73.142,161.44
32939,9.2535,73.203,158.88
32939,9.2758,73.175,160.09
32939,9.298,73.189,148.23
32939,9.3203,73.354,169.32
32939,9.3426,73.317,148.57
32939,9.365,73.309,160.17
32939,9.3873,73.543,167.82
32939,9.4096,73.494,146.56
32939,9.432,73.466,158.12
32939,9.4544,73.845,154.36
32939,9.4767,73.782,159.11
32939,9.4991,73.738,156.5
32939,9.5215,73.915,163.78
32939,9.544,73.863,151.52
32939,9.5664,73.829,143.47
32939,9.5888,73.982,180.69
32939,9.6113,73.957,155.33
32939,9.6338,73.918,155.99
32939,9.6563,73.977,162.12
32939,9.6788,74.072,156.55
32939,9.7013,74.039,158.83
32939,9.7238,74.022,165.15
32939,9.7463,74.146,162.37
32939,9.7689,74.11,152.63
32939,9.7914,74.095,147.8
32939,9.814,74.349,173.18
32939,9.8366,74.308,163.93
32939,9.8592,74.282,151.58
32939,9.8818,74.509,172.09
32939,9.9044,74.45,161.62
32939,9.9271,74.416,145.23
32939,9.9497,74.647,168.04
32939,9.9724,74.596,158.18
32939,9.9951,74.564,160.07
32939,10.018,74.614,169.25
32939,10.04,74.639,170.1
32939,10.063,74.622,162.52
32939,10.086,74.676,165.28
32939,10.109,74.748,169.33
32939,10.131,74.729,163.36
32939,10.154,74.721,162.29
32939,10.177,74.948,167.76
32939,10.2,74.905,155.9
32939,10.223,74.89,160.1
32939,10.245,75.198,176.89
32939,10.268,75.129,161.66
32939,10.291,75.09,166
32939,10.314,75.411,170.88
32939,10.337,75.348,161.65
32939,10.36,75.308,170.99
32939,10.383,75.504,172.07
32939,10.406,75.45,176.76
32939,10.429,75.415,169.28
32939,10.451,75.525,174.88
32939,10.474,75.562,170.61
32939,10.497,75.519,160.11
32939,10.52,75.544,156.99
32939,10.543,75.72,182.89
32939,10.566,75.666,172.01
